"","date","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","sdSWC5","meanSWC15","sdSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","bigR","bigRmm","DOY.x","Season","year","Pulse_DOY","DOY.y","PulseDays"
"490",2019-02-21,"3.9383125","4.612895833333333",0,0,"38.17033023354167","38.27653844645833","13.385416666666666","0.19892218443651016","22.31458333333333","0.7514495448396493","22.458333333333332","5.352083333333334","5.772916666666666","6.902083333333334","0.0432663469116875","0.13110693063533332","0.17437327755416668","0.14489387729685194",0,0,52,"Winter",2019,0,52,52
"491",2019-02-22,"-0.2445","0.5929166666666666",12.319,14,"91.06724629104167","89.92632932104166","14.489583333333334","0.8364666272121778","22.547916666666666","0.9015328750648504","22.6","4.325","5.691666666666666","6.8","-0.048773115074395836","0.17212007677270832","0.12334696169270833","0.06576905281354357",1,12.319,53,"Winter",2019,53,53,53
"492",2019-02-23,"-0.8581875","0.2806458333333333",0.254,1,"66.2505738625","68.09743305708334","16.85625","2.0609754197590675","28.9875","5.862997018808144","23.75","3.7333333333333334","4.639583333333333","5.989583333333333","-0.11147678147078126","0.24619134528020833","0.13471456380645833","0.05623772668070901",0,0,54,"Winter",2019,0,54,54
"493",2019-02-24,"6.438291666666666","7.6353125",0,0,"39.96738569020833","37.395863417708334","17.5375","0.8509381556146434","36.39375","1.60364030693998","27.35625","4.897916666666667","4.93125","5.660416666666666","0.20132273037304166","0.14339448079270833","0.3447172111708333","0.20160461010713593",0,0,55,"Winter",2019,0,55,55
"494",2019-02-25,"10.1705","11.347208333333333",0,0,"30.75941373270833","29.003843167083332","16.55","0.34270513347575954","32.77708333333333","2.613649896245066","27.233333333333334","6.852083333333333","6.49375","6.53125","0.1848072913522125","0.13980020260260417","0.3246074939625","0.08002889393676937",0,0,56,"Winter",2019,0,56,56
"495",2019-02-26,"12.101625","12.5016415135",0,0,"23.724011899166666","23.33780699475","15.575","0.3467171267149158","28.360416666666666","2.1676283326835537","26.21875","8.208333333333334","7.70625","7.370833333333334","0.23997323486214583","0.1066776550995","0.39343518976249997","0.1721596135466015",0,0,57,"Winter",2019,0,57,57
"496",2019-03-11,"12.119770833333334","12.719625",7.112,8,"58.1729856425","57.042627101875","12.320833333333333","0.3891935652161706","17.75625","0.709481755721828","21.8375","12.260416666666666","11.8","11.089583333333334","0.5510117381264583","0.4012087675910417","0.9522205057041666","0.357697109083022",1,7.112,70,"Spring",2019,70,70,70
"497",2019-03-12,"4.880458333333333","5.545333333333334",26.162,22,"93.16812497145833","91.16909647208334","27.485416666666666","7.63165271923129","16.102083333333333","4.690664770894186","28.595833333333335","9.941666666666666","10.8875","11.385416666666666","0.8547743007333334","0.10668781837104167","0.9614621191","0.8822226137750111",1,26.162,71,"Spring",2019,71,71,71
"498",2019-03-13,"4.8386875","5.49",0,0,"69.82694935125","69.89122741375","21.902083333333334","1.3165864281144004","25.3875","5.120489712285049","42.795833333333334","7.925","9.054166666666667","9.920833333333334","0.4378983964680979","0.462242908981875","0.9001413054458334","0.8180096531594834",0,0,72,"Spring",2019,0,72,72
"499",2019-03-14,"4.721958333333333","5.515145833333333",0,0,"34.5631011475","33.08264237541667","19.1625","0.4578511325468884","37.21875","3.1507956610786962","33.14375","8.985416666666666","8.441666666666666","9.50625","0.1734919772905","0.5163945284310417","0.6898865057354167","0.1728969525303068",0,0,73,"Spring",2019,0,73,73
"500",2019-03-15,"8.033854166666666","8.760395833333334",0,0,"34.94593932895833","33.72915537604167","17.745833333333334","0.2790243894878691","34.0625","3.3726449624224","29.202083333333334","8.870833333333334","8.46875","9.641666666666666","0.693409238129375","0.10638669260770833","0.7997959307416667","0.2639318954603562",0,0,74,"Spring",2019,0,74,74
"501",2019-03-16,"8.3608125","8.754541666666666",0,0,"55.77401666041667","57.355719386875","17.077083333333334","0.3334153267950412","27.879166666666666","2.237490837573855","27.291666666666668","11.04375","9.9","10.095833333333333","0.3680235899425","0.22281364124166667","0.5908372311875","0.18624946996015718",0,0,75,"Spring",2019,0,75,75
"502",2019-07-07,"23.07208333333333","23.815416666666668",9.017,3,"41.8727818225","40.58082121520833","7.341666666666667","4.5377768168692825","8.983333333333334","0.156195912624394","14.466666666666667","27.270833333333332","27.835416666666667","28.029166666666665","1.0200611727570834","0.2814882261104167","1.3015493988854168","1.358259785368966",1,9.017,188,"Summer",2019,188,188,188
"503",2019-07-08,"24.794583333333332","25.688125",0,0,"18.920663079791666","16.904047276041666","10.864583333333334","0.6818278260654688","9.36875","0.504935744806187","14.975","24.908333333333335","25.158333333333335","26.302083333333332","0.5626121955583333","0.24555366694166667","0.8081658625166667","0.37720170261310326",0,0,189,"Summer",2019,0,189,189
"504",2019-07-09,"26.106875","27.194375",0,0,"17.762158275208332","15.953681405625","8.602083333333333","0.46607897391866765","8.854166666666666","0.4950642912615185","14.916666666666666","26.716666666666665","26.31875","26.304166666666667","0.4412217659291667","0.26883485039916666","0.7100566163416667","0.22707636626772681",0,0,190,"Summer",2019,0,190,190
"505",2019-07-10,"27.85354166666667","28.781041666666667",0,0,"17.380470789375","16.0344132625","7.791666666666667","0.4418690156034418","8.510416666666666","0.4333145795178082","14.795833333333334","28.464583333333334","27.504166666666666","26.820833333333333","0.458671603929375","0.3317875036627083","0.7904591075979166","0.284135061578223",0,0,191,"Summer",2019,0,191,191
"506",2019-07-11,"28.764583333333334","29.440833333333334",0,0,"20.425429864791667","19.442456935208334","7.202083333333333","0.3646564009861089","8.239583333333334","0.37741538904306055","14.60625","29.88125","28.75","27.525","0.6463391741483333","0.28956676350416666","0.9359059376645833","0.3923900966329262",0,0,192,"Summer",2019,0,192,192
"507",2019-07-17,"24.07208333333333","25.366944444444446",6.096,6,"51.167269768333334","48.91515330944444","4.695833333333334","0.3858995202333272","8.452083333333333","0.27365888327836746","14.389583333333334","30.375","29.48125","28.479166666666668","0.331110174918125","1.5465553436055555","1.8420763289166666","0.39372294540262104",1,6.096,198,"Summer",2019,198,198,198
"508",2019-07-18,"23.925416666666667","24.495625",0.508,1,"55.37081817375","53.66737460895833","4.320833333333333","0.349442311516528","8.975","0.2015894289697265","14.522916666666667","27.46666666666667","27.0125","27.947916666666668","1.426011821210625","0.741750892625","2.1677627139583335","0.8419619362598729",0,0,199,"Summer",2019,0,199,199
"509",2019-07-19,"25.52541666666667","25.983541666666667",0,0,"45.021859012291664","43.78384411541667","4.729166666666667","0.6094847259822627","9.045833333333333","0.3469982729329353","14.760416666666666","28.375","26.608333333333334","27.235416666666666","0.830531736223648","1.1634466493520834","1.9939783855208333","0.3540028966625206",0,0,200,"Summer",2019,0,200,200
"510",2019-07-20,"26.009375","26.824791666666666",0,0,"37.52181136041666","36.078683423125","4.847916666666666","0.2835861408651349","8.929166666666667","0.20829432258872307","14.670833333333333","27.78125","27.114583333333332","27.477083333333333","0.4249108806340625","1.3892513313666666","1.8141622120625","0.21802962824266023",0,0,201,"Summer",2019,0,201,201
"511",2019-07-21,"26.124166666666667","26.688958333333332",0,0,"41.210917420625","40.30758904375","5.1625","0.5869593483332084","8.791666666666666","0.3601615082941783","14.74375","29.21875","27.616666666666667","27.204166666666666","0.42542299251541665","1.0660271907291667","1.4914501831666667","0.21299387255352067",0,0,202,"Summer",2019,0,202,202
"512",2019-07-29,"23.355208333333334","24.080833333333334",42.545,12,"57.12383530354167","55.45573250229167","11.589583333333334","10.726389005592273","9.820833333333333","1.8627317315024454","14.73125","26.4125","26.7","27.3625","0.3341120005522917","0.8718384480689584","1.2059504487479167","0.2494756544472485",1,42.545,210,"Summer",2019,210,210,210
"513",2019-07-30,"21.479375","22.039583333333333",8.255,6,"70.16622286354166","68.57273127270834","22.335416666666667","1.9900272192443333","14.51875","2.5062183303034344","16.625","24.616666666666667","24.40416666666667","25.533333333333335","1.8180037113229166","0.20421269334375","2.0222164046416666","1.2913469770327226",1,8.255,211,"Summer",2019,211,211,211
"514",2019-07-31,"20.571666666666665","21.385833333333334",8.255,3,"76.95455228145833","74.96510494125","21.366666666666667","2.4409915436789325","14.53125","2.8623867626027417","16.897916666666667","23.835416666666667","24.145833333333332","25.19375","1.5272408656241667","0.43141223778541665","1.9586531034166668","0.7494789417145074",1,8.255,212,"Summer",2019,212,212,212
"515",2019-08-01,"24.232916666666668","25.227083333333333",0,0,"57.38716267645833","55.01428418625","19.304166666666667","0.962920719507446","12.604166666666666","1.764539399044448","17.377083333333335","24.579166666666666","23.99791666666667","24.55625","0.9345337711916667","1.230730444260625","2.1652642154583335","0.5405775541885356",0,0,213,"Summer",2019,0,213,213
"516",2019-08-02,"24.959375","26.278958333333332",0,0,"52.06004230083333","47.79809462666667","16.808333333333334","0.4775083081970021","10.81875","0.6800050844615921","16.270833333333332","24.5375","24.416666666666668","24.910416666666666","1.3911686841041666","1.1843842086729166","2.57555289275","0.6500617851162283",0,0,214,"Summer",2019,0,214,214
"517",2019-08-03,"25.548541666666665","26.4425",0,0,"48.20509792791667","46.068086879375","15.258333333333333","0.5591914121845871","9.904166666666667","1.0353246655617587","15.74375","25.833333333333332","24.99375","25.010416666666668","0.5671080293958333","2.2532240406791666","2.8203320700833334","0.6447745760488887",0,0,215,"Summer",2019,0,215,215
"518",2019-08-04,"26.064791666666668","26.74875",0,0,"43.947952959375","42.591462216875","13.433333333333334","0.4834861582798694","9.029166666666667","0.8432354945629247","15.141666666666667","27.075","26.104166666666668","25.770833333333332","-0.6323096632510417","3.5029343461333333","2.8706246828333333","0.7324852038827951",0,0,216,"Summer",2019,0,216,216
"519",2019-08-06,"22.4875","23.241458333333334",10.287,3,"64.62086497833333","62.66909084291667","15.260416666666666","6.019286010650614","9.560416666666667","1.2269560298929951","15.016666666666667","25.760416666666668","25.925","26.135416666666668","-0.765524909313375","3.2540240999702084","2.4884991904166665","0.4503691504228841",1,10.287,218,"Summer",2019,218,218,218
"520",2019-08-07,"24.414583333333333","25.08625",0,0,"54.84269968125","53.078228985","18.258333333333333","1.205277990946899","10.435416666666667","1.2251772921349469","15.914583333333333","25.741666666666667","25.114583333333332","25.508333333333333","-1.2983084732770833","4.109225054339583","2.8109165807291667","0.6947980945195172",0,0,219,"Summer",2019,0,219,219
"521",2019-08-08,"24.368541666666665","25.259791666666665",0,0,"55.32744025833333","53.191735593125","15.1375","0.6224949798994368","9.316666666666666","0.6004726270917975","15.4625","25.547916666666666","25.566666666666666","25.697916666666668","-1.0125816422479166","3.817635472366667","2.805053829958333","0.7653676087698897",0,0,220,"Summer",2019,0,220,220
"522",2019-08-09,"22.464375","23.1525",1.397,3,"67.35769716854166","65.82646920645833","13.541666666666666","0.3700680405140777","9.052083333333334","0.35788360364630467","15.279166666666667","25.56458333333333","25.483333333333334","25.56875","-1.4501582251697918","3.89561049719375","2.4454522720416665","0.6006132104184506",0,0,221,"Summer",2019,0,221,221
"523",2019-08-10,"19.325208333333332","19.883333333333333",2.032,2,"76.01633440208333","76.262713005","12.279166666666667","0.24750528327336155","9.379166666666666","0.22874154636939253","15.4","23.49791666666667","24.260416666666668","25.016666666666666","-0.80196047896875","3.0553215740614585","2.253361095083333","0.4593632879835734",0,0,222,"Summer",2019,0,222,222
"524",2019-08-21,"26.293541666666666","27.262916666666666",21.844,3,"40.531878077083334","37.331575711666666","13.058333333333334","8.720990411579711","8.958333333333334","1.4969235591184915","14.404166666666667","28.377083333333335","28.4625","27.979166666666668","-0.19777368205354168","2.2761055279654165","2.0783318459791666","0.49923859209571125",1,21.844,233,"Summer",2019,233,233,233
"525",2019-08-22,"23.31625","24.278958333333335",0,0,"55.870634875625","53.448625058958335","18.402083333333334","1.267849508374919","10.025","0.8385651372205395","17.239583333333332","25.458333333333332","25.720833333333335","26.4625","-0.5309164691570417","2.92091319425","2.389996725145833","0.5671363120283671",0,0,234,"Summer",2019,0,234,234
"526",2019-08-23,"21.199791666666666","21.85",8.001,8,"66.02713767791667","64.65120000770833","16.422916666666666","1.5615376469028968","9.516666666666667","0.5083696650195179","17.958333333333332","24.579166666666666","24.877083333333335","25.5875","-0.8859048282475626","3.086726634616667","2.2008218063541665","0.9485133831456336",1,8.001,235,"Summer",2019,235,235,235
"527",2019-08-24,"21.273333333333333","21.901458333333334",0,0,"68.60755715729167","67.446004475625","17.604166666666668","1.04167588648402","10.254166666666666","0.7573633809342395","18.4","24.427083333333332","24.014583333333334","24.922916666666666","-1.4310681460254229","3.9592550591454168","2.5281869127291667","0.616912222879253",0,0,236,"Summer",2019,0,236,236
"528",2019-08-25,"23.029374999999998","23.638333333333332",0,0,"66.247787300625","65.72287865583333","14.735416666666667","0.6827633412404651","9.464583333333334","0.712648516311806","18.3","25.46875","24.51875","25.039583333333333","-2.38525994343125","4.6889040530625","2.303644109645833","0.5079695493934003",0,0,237,"Summer",2019,0,237,237
"529",2019-08-26,"25.600208333333335","26.492708333333333",0,0,"49.66064055541667","47.476437295416666","12.44375","0.6283738723119028","8.614583333333334","0.6188491664211416","17.7625","26.708333333333332","25.3625","25.583333333333332","-2.484348975591667","4.97579721179375","2.4914482361666668","0.41198706722281464",0,0,238,"Summer",2019,0,238,238
"530",2019-08-27,"26.849375","27.98625",0,0,"39.70160459479167","36.679157584583336","10.53125","0.40693783831848224","8.0875","0.416992780181389","17.495744680851065","27.370833333333334","26.320833333333333","26.15","-1.4476226633708333","4.30021711370625","2.8525944501666665","0.8003366256350943",0,0,239,"Summer",2019,0,239,239
"531",2019-08-28,"22.688333333333333","23.636041666666667",12.065,7,"60.637722243333336","58.507577929791665","11.1125","5.027144403243637","8.277083333333334","0.2651692220301157","NA","25.610416666666666","25.889583333333334","26.108333333333334","-0.27445227433874997","3.30568239649875","3.0312301220625","1.1345301769489",1,12.065,240,"Summer",2019,240,240,240
"532",2019-08-29,"23.035","23.716041666666666",0.635,2,"58.08477496875","56.33305808833333","18.789583333333333","1.7926848500590409","10.39375","0.97028318963337","NA","24.485416666666666","24.21666666666667","24.952083333333334","-1.2353689156062502","5.026437579922916","3.7910686646875","1.6578992215362358",0,0,241,"Summer",2019,0,241,241
"533",2019-08-30,"24.074791666666666","25.06854166666667",0,0,"52.835016666875","49.66633209333333","15.266666666666667","0.7625079932147021","9.475","0.63731484586973","NA","24.960416666666667","24.179166666666667","24.870833333333334","-1.3687741933104167","4.815369296941666","3.4465951039583334","0.6922717697603392",0,0,242,"Summer",2019,0,242,242
"534",2019-08-31,"24.856666666666666","25.655208333333334",0,0,"49.5284876225","47.849101785416664","12.610416666666667","0.7839451737596149","8.785416666666666","0.5406810454489794","NA","25.689583333333335","24.8125","25.054166666666667","-1.800215484780625","5.0359498725166665","3.2357343878125","0.8076799096593444",0,0,243,"Summer",2019,0,243,243
"535",2019-09-01,"24.53375","25.277291666666667",0,0,"48.11293558020833","46.75462260229167","10.475","0.44697565262836547","8.45625","0.3578340575825022","NA","26.035416666666666","25.441666666666666","25.366666666666667","-1.2261584096833333","3.6732881622672915","2.4471297525833333","0.5690232875879124",0,0,244,"Summer",2019,0,244,244
"536",2019-09-14,"17.319791666666667","17.990416666666665",11.43,15,"74.95880962479167","75.28443221375","5.552083333333333","0.4351520073532306","9.270833333333334","0.21334053622592014","NA","23.066666666666666","24.0625","24.90416666666667","0.15401154379458332","1.4877089879666667","1.6417205317916668","0.09552845270593377",1,11.43,257,"Summer",2019,257,257,257
"537",2019-09-15,"19.41","19.895625",5.842,3,"73.60180556229167","74.20260896854167","14.489583333333334","6.642392531768903","9.795833333333334","0.16105811470415507","NA","21.94375","21.977083333333333","23.541666666666668","0.599984780845625","1.6873760596520833","2.2873608404166665","1.1774731827974516",1,5.842,258,"Summer",2019,258,258,258
"538",2019-09-16,"19.42","20.220833333333335",0,0,"72.19239730604167","71.51039898083333","16.53333333333333","0.7546545872777098","10.06875","0.47898662976054096","NA","21.997916666666665","21.7875","23.033333333333335","0.060164698541041645","2.1877844677360416","2.2479491663541666","0.9252045603215542",0,0,259,"Summer",2019,0,259,259
"539",2019-09-17,"21.650625","22.559791666666666",0,0,"47.18539799375","44.96579073729167","14.366666666666667","0.5732822012495272","9.702083333333333","0.5598212417326047","NA","22.691666666666666","21.972916666666666","22.885416666666668","-0.8914669553770833","3.1447305281104168","2.2532635728125","0.740330759691593",0,0,260,"Summer",2019,0,260,260
"540",2019-09-18,"23.718125","24.8925",0,0,"36.17097452666667","33.380496612500004","12.275","0.4488756639673482","9.441666666666666","0.4078137525115952","NA","22.427083333333332","22.13125","22.964583333333334","-0.6773408995125","2.7038459435460416","2.026505044083333","0.21991255388578462",0,0,261,"Summer",2019,0,261,261
"541",2019-09-19,"22.716041666666666","23.9",0,0,"35.57246061666667","32.94909138854167","10.633333333333333","0.45957118464810787","9.179166666666667","0.3560769300893332","NA","23","22.789583333333333","23.097916666666666","-0.908339496725","2.5908253220604167","1.6824858253125","0.24135561167922093",0,0,262,"Summer",2019,0,262,262
"542",2019-09-24,"14.532708333333334","15.37",37.465,22,"87.17102244083333","85.909624810625","20.833333333333332","10.624006002732646","19.35625","10.3961307501622","NA","19.402083333333334","20.777083333333334","22.15625","0.9548782640720833","0.5709544336210417","1.5258326976875","0.29301236291478205",1,37.465,267,"Summer",2019,267,267,267
"543",2019-09-25,"15.569375","16.613541666666666",3.81,7,"80.92501639229167","79.252886560625","19.808333333333334","0.5667500981551441","19.15","1.960026052801231","NA","18.010416666666668","18.70625","20.335416666666667","0.621527152109375","1.1687156150708333","1.790242767125","0.579036740808285",0,0,268,"Summer",2019,0,268,268
"544",2019-09-26,"18.299166666666668","19.103125",0,0,"66.573923889375","66.01285107208334","18.160416666666666","0.6238997407635481","16.197916666666668","1.7627939119155491","NA","18.910416666666666","18.95625","19.866666666666667","-0.10345742876041665","1.94105179281875","1.8375943640625","0.2584785193493707",0,0,269,"Summer",2019,0,269,269
"545",2019-09-27,"17.602708333333332","18.505208333333332",0,0,"61.915930555416665","60.56776086333333","16.264583333333334","0.39812837838285137","14.077083333333333","0.9221251088177009","NA","19.10625","19.239583333333332","20.04375","-0.46797570570499997","2.2046861396875","1.736710434","0.1964176122542362",0,0,270,"Summer",2019,0,270,270
"546",2019-09-28,"18.788958333333333","19.6625",0,0,"58.24954827083333","57.273671439375","14.979166666666666","0.30594001173455854","13.05625","0.8666163719721734","NA","19.4875","19.420833333333334","20.085416666666667","-0.8292743821916667","2.6292596022645833","1.7999852201666666","0.27309793946462224",0,0,271,"Summer",2019,0,271,271
"547",2019-11-19,"13.900625","14.880833333333333",12.573,14,"58.109972013958334","58.18809034125","6","6.001772787747357","11.11875","0.12143862822649101","NA","14.560416666666667","15.104166666666666","15.652083333333334","0.5163966889097916","0.3608149885375","0.87721167746875","0.2656467785103697",1,12.573,323,"Winter",2019,323,323,323
"548",2019-11-20,"10.775","11.550416666666667",0,0,"72.112950015625","73.15837787145833","17.066666666666666","1.37211334643352","12.581249999999999","0.8895746652790777","NA","13.0625","14.04375","15.110416666666667","0.6581894055047917","0.24564821489833333","0.9038376204208334","0.20320670658315543",0,0,324,"Winter",2019,0,324,324
"549",2019-11-21,"6.293354166666667","7.043208333333333",18.415,17,"87.38371364354167","86.77180218541666","22.389583333333334","7.022857501207717","25.252083333333335","11.014284527488941","NA","9.933333333333334","11.804166666666667","13.1625","0.39757398684097917","0.28487571259583333","0.6824496994375","0.23963120558764212",1,18.415,325,"Winter",2019,325,325,325
"550",2019-11-22,"7.1409375","9.45136",0,0,"69.36061092416666","59.009407772399996","18.48125","0.8099530456577178","26.033333333333335","3.316132926867149","NA","10.3875","11.0125","12.545833333333334","0.28344985873825","0.422232680096","0.671852755432","0.1361060498454683",0,0,326,"Winter",2019,0,326,326
"551",2019-11-23,"9.3820625","10.1239375",0,0,"53.34131540833334","54.16445146291667","16.491666666666667","0.34073346002431554","20.995833333333334","1.171280138617815","NA","10.652083333333334","10.63125","12.389583333333333","0.4136361165187917","0.239094845674375","0.6527309621854167","0.11183714409651617",0,0,327,"Winter",2019,0,327,327
"552",2019-11-24,"11.612770833333332","12.935625",0,0,"47.485186166666665","45.67209355666667","15.375","0.26935699636237725","18.935416666666665","0.7617140758403597","NA","10.989583333333334","10.8375","12.402083333333334","0.3879790931541667","0.31355423682708333","0.7015333299958333","0.14149677108019335",0,0,328,"Winter",2019,0,328,328
"553",2019-11-25,"11.6004375","12.563333333333333",0,0,"42.193284804375","42.014924804375","14.454166666666667","0.27518530185060736","17.7875","0.5526050492218941","NA","10.775","11.139583333333333","12.404166666666667","0.3110407914510417","0.3681694224797917","0.6792102139625","0.10832336993195218",0,0,329,"Winter",2019,0,329,329
"554",2019-11-27,"6.525666666666667","7.8626774193548385",49.276,25,"89.69924908958333","85.60863730032258","21.902083333333334","13.206985411231523","17.658333333333335","0.19541854005467707","NA","8.36875","9.145833333333334","10.9","0.18854272528020832","0.25554216931935486","0.41174280053870965","0.029312576085133418",1,49.276,331,"Winter",2019,331,331,331
"555",2019-11-28,"8.247645833333333","NA",9.017,15,"83.056851135","NA","24.035416666666666","2.5311245153205597","NA","NA","NA","8.875","9.035416666666666","9.779166666666667","0.04189187311297084","NA","NA","NA",1,9.017,332,"Winter",2019,332,332,332
"556",2019-11-29,"5.599458333333334","NA",17.653,12,"73.40927357604167","NA","23.9875","4.499249346374467","NA","NA","NA","7.822916666666667","8.927083333333334","10.327083333333333","0.02490234214694583","NA","NA","NA",1,17.653,333,"Winter",2019,333,333,333
"557",2019-11-30,"4.006666666666667","NA",0.254,1,"66.72676720104167","NA","20.316666666666666","0.7173631779496451","30.98","2.660043859287537","NA","7.21875","7.695833333333334","9.46875","-0.015830115675145834","NA","NA","NA",0,0,334,"Winter",2019,0,334,334
"558",2019-12-01,"7.727604166666667","NA",0,0,"58.67147133875","NA","18.525","0.2809558154101211","38.045833333333334","2.981643009392807","NA","7.689583333333333","7.908333333333333","9.483333333333333","-0.06774349098872917","NA","NA","NA",0,0,335,"Winter",2019,0,335,335
"559",2019-12-02,"10.555791666666666","NA",0,0,"43.99611361770833","NA","17.597916666666666","0.23564270043755545","33.52291666666667","2.8424023090556374","NA","8.320833333333333","8.491666666666667","9.689583333333333","-0.19800019575229166","NA","NA","NA",0,0,336,"Winter",2019,0,336,336
"560",2019-12-03,"12.235375","NA",0,0,"43.00160078645833","NA","16.972916666666666","0.17349913646646778","28.435416666666665","1.6928497417747834","NA","9.239583333333334","9.227083333333333","9.972916666666666","-0.215786238243125","NA","NA","NA",0,0,337,"Winter",2019,0,337,337
"561",2019-12-09,"6.30575","7.005541666666667",20.701,16,"89.05288946","88.89695788395834","24.93125","2.8815005141012824","19.427083333333332","2.7865741632649734","NA","9.85625","10.583333333333334","11.197916666666666","0.4062222094246458","0.19744976470208334","0.6036719741333333","0.7233520180666446",1,20.701,343,"Winter",2019,343,343,343
"562",2019-12-10,"5.9305625","6.9015208333333335",0,0,"80.02772467416666","79.62164518416667","20.3625","0.7078961938565538","33.24583333333333","6.061176008822799","NA","8.95625","9.408333333333333","10.5625","0.2813138874548333","0.39000664958000003","0.6713205370145834","0.38253625166421995",0,0,344,"Winter",2019,0,344,344
"563",2019-12-11,"7.151104166666666","8.554583333333333",0,0,"56.398924339375","53.89510955645834","18.52","0.3027149874657079","40.48","4.706793929089002","NA","8.097777777777777","8.682222222222222","10.193333333333333","0.455165150108125","0.246791708401875","0.7019568585145833","0.13599722344912418",0,0,345,"Winter",2019,0,345,345
"564",2019-12-12,"9.905583333333333","11.2768125",0,0,"39.752478175","37.911054935","17.56875","0.22517723515942414","33.385416666666664","2.2694070444354697","NA","8.022916666666667","8.358333333333333","9.702083333333334","0.3389735396583333","0.384431905389375","0.7234054450375","0.1128003993313691",0,0,346,"Winter",2019,0,346,346
"565",2019-12-13,"12.533979166666667","14.12625",0,0,"28.32176828729167","25.969568102291667","16.958333333333332","0.20714198371754547","29.529166666666665","1.8939948025421658","NA","8.564583333333333","8.68125","9.702083333333333","0.22891257161666667","0.45702886112395835","0.6859414327645833","0.11250968308353658",0,0,347,"Winter",2019,0,347,347
"566",2019-12-24,"5.8711875000000004","6.695125",6.096,6,"71.67710122375","71.40709691291667","16.183333333333334","2.6508395565574934","23.75625","1.7600660347863404","NA","6.6625","7.339583333333334","7.8375","0.24235469261729167","0.07333007275208334","0.31568476537083334","0.199533870973272",1,6.096,358,"Winter",2019,358,358,358
"567",2019-12-25,"5.3370625","6.398020833333334",0,0,"71.00446222541666","70.06927719083333","16.958333333333332","0.3830634264093642","25.733333333333334","0.7666820843346454","NA","6.722916666666666","7.379166666666666","7.872916666666667","0.06945068470176041","0.19828310848770833","0.2677337931916667","0.10214873768973697",0,0,359,"Winter",2019,0,359,359
"568",2019-12-26,"5.962833333333333","7.062291666666667",0,0,"61.680549454375","61.17233231791667","15.860416666666667","0.22666836148719738","24.933333333333334","0.6993411286235046","NA","6.272916666666666","6.985416666666667","7.739583333333333","0.3912168294289792","0.033832281525625","0.4250491109583333","0.24989658103042972",0,0,360,"Winter",2019,0,360,360
"569",2019-12-27,"1.742","2.4128125",7.239,9,"85.05244553020833","86.31490396479167","17.702083333333334","1.888654770986914","29.05625","4.288773382642125","NA","5.520833333333333","6.427083333333333","7.53125","0.14678320792620833","0.09363710002270834","0.24042030794375","0.09838404496516022",1,7.239,361,"Winter",2019,361,361,361
"570",2019-12-28,"-0.2801875","0.37616666666666665",0.508,2,"82.359045526875","83.81370087854167","17.65625","0.2413668964945364","33.09583333333333","0.6719163870643974","NA","4.60625","5.710416666666666","7.0625","0.092191520319375","0.225433037294375","0.31762455760624997","0.31853282828692053",0,0,362,"Winter",2019,0,362,362
"571",2019-12-29,"-1.0370416666666666","0.24114583333333334",0.254,1,"58.85307818520833","57.719712521458334","16.7875","0.2749274565826025","33.125","0.6647667964158723","NA","3.7604166666666665","4.545833333333333","6.40625","0.10771623625379166","0.13556100825145834","0.24327724450625","0.08463506077978235",0,0,363,"Winter",2019,0,363,363
"572",2019-12-30,"3.770770833333333","4.662416666666667",0,0,"49.51621580270833","49.985780501458336","16.212500000000002","0.23395307767411716","31.491666666666667","1.4001266406754347","NA","4.24375","4.533333333333333","6.079166666666667","0.23247226226538958","0.18654413656872917","0.41901639883749997","0.17764646043536111",0,0,364,"Winter",2019,0,364,364
"573",2019-12-31,"5.486166666666667","6.351479166666667",0,0,"49.03854434541667","49.579878539791665","15.92608695652174","0.1855140397306847","28.619565217391305","1.1457398512591266","NA","5.641304347826087","5.6173913043478265","6.469565217391304","0.27727841203625","0.15713606816454168","0.43441448020208334","0.12947123944572655",0,0,365,"Winter",2019,0,365,365
"574",2020-03-03,"4.579104166666666","5.1524375",9.906,8,"85.34865833895833","84.96438614","9.6275","4.263461035356134","22.399583333333332","0.49161461438612075","31.908541666666668","10.145625","11.254166666666666","11.792083333333334","0.14646746691708332","0.34843285207958336","0.4949003189770833","0.20027438528608088",1,9.906,63,"Spring",2020,63,63,63
"575",2020-03-04,"8.300854166666667","9.429354166666666",0,0,"66.67851098791667","64.07025636041666","12.317708333333334","0.6787731096597471","23.015625","0.36107349549494255","33.161458333333336","11.07","10.839166666666667","10.858125","0.360939452276875","0.30481131669125","0.66575076898125","0.23253559700279752",0,0,64,"Spring",2020,0,64,64
"576",2020-03-05,"12.002208333333334","12.8590625",0,0,"37.68092167333333","37.067788004166665","10.994791666666666","0.45553797787975947","23.00375","0.25520642458397497","32.99875","12.081458333333334","11.767708333333333","11.491249999999999","0.9066398454041041","0.21361413312104166","1.1202539785291667","0.5372240023767081",0,0,65,"Spring",2020,0,65,65
"577",2020-03-06,"13.488666666666667","14.132708333333333",0,0,"32.399030117083335","32.567748584375","10.669166666666667","0.46891832675117373","22.803333333333335","0.24196301223695374","32.888125","13.792083333333332","12.938541666666667","12.2275","0.6555304355960416","0.30464596111385417","0.9601763966833333","0.17662931994463094",0,0,66,"Spring",2020,0,66,66
