Year,DOY,Port 1Soil Resp.um co2/m2/s,Port 1VWC,Port 1Soil Temp.deg C,Port 2soil respum co2/m2/s,Port 2VWC,Port 2Soil Temp.deg C,Port 3soil respum co2/m2/s,Port 3VWC,Port 3Soil Temp.deg C,Port 4Soil Resp.um co2/m2/s,Por4VWC,Port 4Soil Temp.deg C,Port 5soil respum co2/m2/s,Port 5VWC,Port 5Soil Temp.deg C,Port 6soil respum co2/m2/s,Port 6VWC,Port 6Soil Temp.deg C,Port 7soil respum co2/m2/s,Port 7VWC,Port 7Soil Temp.deg C
19,285.13,1.54,0.060505,16.56,0.41,0.081275,16,0.68,NaN,NaN,1.93,0.078104,17.72,0.39,0.074673,16,0.13,0.054575,14.86,0.64,0.11673,16.88
19,285.18,1.48,0.060505,16.24,0.56,0.080748,15.62,0.65,0.081467,16.2,1.84,0.07767,17.34,0.35,0.074091,15.62,0.19,0.054424,14.48,0.61,0.11659,16.54
19,285.22,1.44,0.060505,16.1,0.38,0.080412,15.3,0.65,0.081179,16,2.05,0.077043,17.04,0.33,0.073606,15.4,0.16,0.054474,14.3,0.62,0.11628,16.3
19,285.26,1.41,0.060505,15.9,0.37,0.080028,15.02,0.62,0.081227,15.8,1.9,0.076946,16.8,0.4,0.073509,15.16,0.14,0.054525,14,0.6,0.1161,16.06
19,285.3,1.45,0.060505,15.88,0.55,0.08022,14.9,0.72,NaN,NaN,1.8,0.076898,16.62,0.35,0.073994,15,0.2,0.054675,14,0.85,0.1161,15.9
19,285.34,1.52,0.060901,16.8,0.49,0.080748,15.46,0.95,0.081898,16.54,1.8,0.078104,17.28,0.33,0.074624,15.54,0.16,0.055775,15.02,0.97,0.11731,16.66
19,285.38,1.54,0.062535,18.24,0.49,0.08185,16.34,0.79,0.085239,19.66,2.42,0.080172,19.16,0.38,0.07506,16.66,0.17,0.058368,17.98,1.32,0.11969,19
19,285.43,1.62,0.064804,20.74,0.79,0.083332,17.96,0.76,0.089792,23.6,2.68,0.084334,23,0.39,0.077187,18.92,0.19,0.062189,23.16,1.37,0.12282,21.68
19,285.47,1.6,0.070589,26.84,0.5,0.091866,25.56,1.02,0.09083,24.74,3.03,0.08861,27.22,0.42,0.07897,21.3,0.23,0.064657,27.44,1.38,0.12654,25.3
19,285.51,1.7,0.074818,31.56,0.82,0.10208,NaN,1.02,0.095432,29.98,3,0.092243,31.2,0.46,0.082089,24.34,0.23,0.066673,30.26,1.2,NaN,NaN
19,285.55,1.87,0.075351,NaN,0.7,0.10747,NaN,1.12,0.098883,34.08,3.14,0.093933,NaN,0.47,0.085763,27.58,0.3,0.066919,NaN,1.29,0.13226,NaN
19,285.59,2.05,0.073606,NaN,0.56,0.10856,NaN,1.12,0.098743,34.56,2.81,0.093136,NaN,0.58,0.087378,NaN,0.3,0.066624,NaN,1.01,0.13086,NaN
19,285.63,1.98,0.070491,NaN,0.59,0.10208,NaN,1.17,0.094683,30.48,2.67,0.091066,NaN,0.58,0.086808,NaN,0.27,0.064755,30.78,1.09,0.12915,29.28
19,285.68,2.02,0.06927,27.4,0.69,0.097719,NaN,1.54,0.09196,27.92,3.19,0.08965,31.18,0.54,0.084668,NaN,0.31,0.062782,28.4,1.11,0.12725,28.24
19,285.72,2.02,0.067654,25.48,0.54,0.092854,27.92,1.22,0.089555,25.4,2.95,0.087378,28.9,0.51,0.081706,25.82,0.23,0.060207,25.44,1.03,NaN,NaN
19,285.76,1.76,0.065346,23.4,0.67,0.089319,24.98,0.87,0.087188,23.5,2.28,0.084239,25.92,0.44,0.079211,23.56,0.2,0.058518,23,0.86,0.12259,24.8
19,285.8,1.65,0.063226,21.02,0.7,0.086048,22.54,0.69,0.084096,21.6,2.22,0.082089,23.72,0.44,0.076753,21.5,0.12,0.057023,20.66,0.75,0.12032,22.8
19,285.84,1.58,0.061991,19.8,0.5,0.08443,20.86,0.96,NaN,NaN,2.32,0.080652,22.06,0.39,0.075641,19.96,NaN,0.055775,19,0.68,0.11848,21.26
19,285.88,1.59,0.061397,18.78,0.47,0.083428,19.62,0.82,NaN,NaN,2.33,0.079355,20.94,0.41,0.074624,18.92,0.17,0.055175,17.8,0.6,0.11736,20.18
19,285.93,1.51,0.060505,17.94,0.87,0.082041,18.54,0.95,NaN,NaN,2.01,0.078104,19.84,0.38,0.07414,17.96,0.18,0.054274,16.74,0.57,0.11619,19.16
19,285.97,1.57,0.060058,17.28,0.46,0.080892,17.74,0.95,NaN,NaN,1.75,0.077284,19.06,0.38,0.073363,17.24,0.21,0.054174,15.94,0.57,0.11547,18.4
19,286.01,1.46,0.059164,16.76,1.06,0.080796,16.98,1.28,0.079788,17.1,1.77,0.076898,18.46,0.35,0.073266,16.66,0.16,0.053472,15.24,0.58,0.1151,17.78
19,286.05,1.43,0.059015,16.2,0.57,0.07998,16.36,0.65,0.079547,16.6,1.7,0.07656,17.88,0.36,0.072974,16.02,0.16,0.053271,14.56,0.5,0.11447,17.2
19,286.09,1.44,0.059015,15.98,0.78,0.079788,15.94,0.82,NaN,NaN,1.83,0.076173,17.56,0.32,0.072488,15.68,NaN,0.053121,14.2,0.5,0.11411,16.8
19,286.13,1.36,0.058866,15.58,NaN,0.079499,15.5,0.99,0.079066,15.9,1.86,0.075544,17.16,0.33,0.07205,15.26,NaN,0.053021,13.68,0.45,0.11388,16.44
19,286.18,1.36,0.058667,15.14,0.31,0.078778,14.96,0.61,NaN,NaN,1.57,0.075448,16.64,0.31,0.072196,14.78,NaN,0.053021,13.18,0.46,0.1133,16
19,286.22,1.32,0.058119,14.7,0.63,0.078393,14.5,0.76,NaN,NaN,1.45,0.074964,16.2,0.32,0.071953,14.34,NaN,0.05297,12.7,0.47,0.11311,15.58
19,286.26,1.26,0.05792,14.38,1.25,0.078104,14.12,0.45,NaN,NaN,1.68,0.074673,15.84,0.3,0.071515,13.96,NaN,0.05297,12.3,0.42,0.1128,15.2
19,286.3,1.28,0.05787,14.36,0.66,0.077959,14,0.59,0.078104,14.7,1.64,0.074382,15.64,0.3,0.071515,13.7,NaN,0.05287,12.22,0.61,0.11271,14.94
19,286.34,1.34,0.059164,15.84,0.86,0.078633,14.54,1.1,NaN,NaN,1.78,0.075544,16.46,0.38,0.072196,14.28,0.18,0.053522,13.28,0.92,0.11388,15.96
19,286.38,1.5,0.061347,18.04,NaN,0.07998,15.66,0.91,0.084096,20.6,2.34,0.078441,18.96,0.45,0.073217,15.64,0.25,0.057173,17.62,1.15,0.11767,19.4
19,286.43,1.55,0.063917,20.92,0.65,0.082137,18.08,1,0.087994,24.18,2.6,0.083332,23.44,0.39,0.074867,18.14,0.34,0.061991,23.94,1.18,0.12184,22.8
19,286.47,1.56,0.070003,27.6,0.48,0.091254,26.38,1.17,0.089177,25.1,2.95,0.087662,27.88,0.43,0.077573,21.56,0.28,0.064361,27.92,1.18,0.12632,26.96
19,286.51,1.62,0.074188,NaN,0.46,0.1018,NaN,0.99,0.094543,31.1,2.81,0.091348,31.66,0.41,0.080892,24.5,0.34,0.066673,31.1,1.22,0.12985,NaN
19,286.55,1.82,0.075254,NaN,0.56,0.10664,NaN,1.02,0.097952,35.4,2.97,0.092572,NaN,0.46,0.084287,27.32,0.28,0.066428,NaN,1.15,0.13082,NaN
19,286.59,1.85,0.072683,NaN,0.54,0.10751,NaN,1.06,0.09674,34.86,2.97,0.091725,NaN,0.59,0.086096,NaN,0.31,0.06569,NaN,0.98,0.12976,NaN
19,286.63,1.83,0.069368,NaN,0.59,0.10379,NaN,1.25,0.09337,31.12,2.73,0.091348,NaN,0.52,0.086856,NaN,0.25,0.064262,31.14,0.79,0.12721,29.58
19,286.68,1.89,0.067703,27.32,0.6,0.097813,NaN,1.05,0.090028,28,2.53,0.08913,NaN,0.54,0.084334,NaN,0.3,0.062535,28.62,1.12,0.12495,28.2
19,286.72,1.8,0.066231,25.64,0.55,0.092525,28.68,0.81,0.08771,25.8,2.59,0.086286,29.58,0.45,0.081371,26.58,0.21,0.060157,26.1,0.64,0.123,26.86
19,286.76,1.76,0.064657,23.42,0.72,0.08861,25.48,0.83,NaN,NaN,2.44,0.08338,26.68,0.44,0.078007,24.08,NaN,0.058368,23.42,0.52,0.12054,24.94
19,286.8,1.66,0.06209,21.18,0.5,0.085239,22.66,0.64,NaN,NaN,2.4,0.080748,24.1,0.42,0.075496,21.6,0.14,0.055925,20.8,0.52,0.11826,22.92
19,286.84,1.55,0.060753,19.84,0.39,0.083714,21,0.71,NaN,NaN,1.95,0.079211,22.3,0.41,0.074188,19.98,0.22,0.054925,19.02,0.54,0.11632,21.34
19,286.88,1.6,0.060505,18.82,0.54,0.082137,19.64,0.74,0.079547,19,2.12,0.078055,21.08,0.41,0.073217,18.88,0.14,0.054274,17.78,0.51,0.11492,20.18
19,286.93,1.5,0.059512,18.22,0.72,0.080939,18.66,0.71,NaN,NaN,2.12,0.076898,20.26,0.45,0.072974,18.1,0.16,0.053723,16.94,0.5,0.11393,19.24
19,286.97,1.48,0.059065,17.74,0.8,0.079884,17.92,0.68,0.078344,18,2.28,0.076608,19.56,0.36,0.07205,17.48,NaN,0.053121,16.3,0.55,0.11339,18.6
19,287.01,1.44,0.059015,17.32,0.55,0.079932,17.3,0.6,0.078104,17.6,1.77,0.075593,19,0.34,0.07205,17,NaN,0.053021,15.8,0.51,0.11298,18.06
19,287.05,1.38,0.058717,16.8,0.46,0.079403,16.78,1.18,0.077863,17.1,1.76,0.075448,18.48,0.35,0.072002,16.58,0.21,0.053021,15.24,0.5,0.11266,17.62
19,287.09,1.34,0.057771,16.28,NaN,0.07873,16.26,0.57,NaN,NaN,1.89,0.074818,17.84,0.3,0.071271,16.1,NaN,0.05297,14.68,0.47,0.11216,17.14
19,287.13,1.34,0.058119,16.22,1.3,0.07873,15.98,0.78,NaN,NaN,2.05,0.074479,17.58,0.35,0.070979,15.8,NaN,0.05287,14.36,0.43,0.11171,16.8
19,287.18,1.31,0.057771,15.94,0.6,0.078296,15.64,0.85,0.076946,16.08,2.02,0.074237,17.2,0.36,0.070832,15.58,NaN,0.052719,14.1,0.49,0.11171,16.54
19,287.22,1.29,0.05787,16,0.39,0.078585,15.64,0.65,NaN,NaN,1.5,0.074334,17.1,0.43,0.070832,15.5,NaN,0.05292,14.16,0.47,0.11153,16.4
19,287.26,1.3,0.057771,15.8,NaN,0.078441,15.4,0.76,0.077139,15.9,1.62,0.074285,16.94,0.33,0.070832,15.38,NaN,0.05297,13.96,0.53,0.11166,16.34
19,287.3,1.4,0.057771,15.76,NaN,0.078344,15.24,0.61,0.077139,15.8,1.05,0.074237,16.8,0.44,0.07093,15.2,0.27,0.05297,13.82,0.68,0.11153,16.14
19,287.34,1.35,0.059512,17.38,0.47,0.080028,16.64,1.01,NaN,NaN,1.65,0.075448,17.74,0.4,0.072002,16.12,0.23,0.054274,15.66,0.86,0.11275,17.08
19,287.38,1.58,0.061397,18.98,0.41,0.081371,17.88,0.97,0.082185,20.5,2.31,0.07738,19.44,0.41,0.07312,17.48,0.18,0.057023,18.72,1.15,0.11483,19.08
19,287.43,1.72,0.064361,22.1,0.6,0.084144,20.26,0.79,0.086951,24.4,2.84,0.081898,23.54,0.41,0.074479,19.7,0.24,0.061248,24.18,1.24,0.11924,22.94
19,287.47,1.72,0.067017,25.08,0.6,0.088752,24.76,0.85,NaN,NaN,2.39,0.084048,25.62,0.36,0.07685,22.66,0.22,0.062732,26.46,0.87,0.12259,26.18
19,287.51,1.85,0.069123,27.38,0.7,0.093136,28.22,1.07,0.089603,27.22,2.96,0.084906,26.6,0.43,0.078344,23.62,0.31,0.062979,27.22,1.35,0.12313,26.48
19,287.55,1.9,0.072537,NaN,0.43,0.10134,NaN,1.23,0.093886,32.8,2.81,0.088846,30.7,0.47,0.082568,27.48,0.34,0.065248,30.6,0.98,0.12637,29.28
19,287.59,1.86,0.070491,NaN,0.53,0.10065,NaN,0.95,0.092619,31.22,2.49,0.088752,30.62,0.38,0.083189,NaN,0.29,0.064164,29.96,1.08,0.12606,29.32
19,287.63,1.88,0.069123,27.52,0.42,0.09879,NaN,0.94,0.090641,28.82,2.28,0.087615,30.36,0.57,0.08381,NaN,0.2,0.063128,29.18,0.96,0.12406,28.14
19,287.68,1.88,0.067654,26.14,0.7,0.094168,29.3,0.83,NaN,NaN,2.5,0.086428,29.12,0.39,0.081993,27.5,0.19,0.061496,27.24,0.79,0.12273,27.24
19,287.72,1.92,0.066182,24.66,0.7,0.090783,26.52,1.13,0.086286,24.54,2.82,0.084525,27.1,0.47,NaN,NaN,0.22,0.05986,24.86,0.77,0.12063,25.76
19,287.76,1.7,0.064706,23.06,1.1,0.088231,24.16,0.88,0.083857,22.9,2.21,0.082233,25.04,0.39,0.076801,23.24,0.21,0.058368,22.84,0.71,0.11893,24.3
19,287.8,1.64,0.063029,21.18,0.78,0.085335,22.06,0.69,NaN,NaN,2.15,0.080364,23.14,0.41,0.074818,21.42,0.19,0.056524,20.76,0.52,0.11709,22.64
19,287.84,1.56,0.061793,19.94,0.42,0.083857,20.5,0.99,0.080987,20.1,1.96,0.078874,21.76,0.38,0.073703,20.02,NaN,0.055625,19.12,0.5,0.11524,21.26
19,287.88,1.55,0.060505,18.76,0.77,0.082185,19.24,0.64,0.079307,19,1.89,0.077863,20.54,0.39,0.073023,18.82,NaN,0.054324,17.74,0.44,0.11407,20.12
19,287.93,1.51,0.060157,17.94,0.45,0.081323,18.24,1.51,0.078344,18,1.62,0.076801,19.44,0.34,0.072245,17.84,NaN,0.053873,16.68,0.44,0.11316,19.06
19,287.97,1.49,0.059065,17.3,NaN,0.080316,17.44,0.58,0.077863,17.4,1.97,0.075593,18.76,0.34,0.071807,17.1,0.18,0.053021,15.88,0.41,0.11225,18.32
19,288.01,1.41,0.059015,16.82,0.39,0.080124,16.86,0.61,NaN,NaN,1.68,0.075641,18.28,0.34,0.071271,16.6,0.16,0.053021,15.28,0.42,0.1118,17.8
19,288.05,1.37,0.058965,16.4,0.48,0.079739,16.34,0.91,NaN,NaN,1.61,0.075351,17.82,0.32,0.070784,16.2,0.14,0.053021,14.8,0.48,0.11148,17.34
19,288.09,1.36,0.058219,15.98,0.51,0.079499,15.9,0.56,0.076656,16.2,1.39,0.074431,17.34,0.34,0.070686,15.74,NaN,0.05292,14.28,0.39,0.11098,16.9
19,288.13,1.29,0.057771,15.6,1.63,0.078826,15.42,0.75,0.076656,15.8,1.24,0.074237,16.8,0.36,0.070637,15.3,NaN,0.052619,13.76,0.43,0.11057,16.38
19,288.18,1.23,0.05807,15.4,0.38,0.078441,15.1,0.82,NaN,NaN,1.58,0.074237,16.52,0.29,0.070491,15,NaN,0.052569,13.5,0.46,0.11034,16.1
19,288.22,1.22,0.05802,15.4,0.37,0.078393,14.98,0.65,NaN,NaN,1.81,0.074237,16.4,0.31,0.070735,14.9,0.28,0.052719,13.4,0.52,0.11021,16
19,288.26,1.29,0.05797,15.66,0.44,0.078778,15.2,0.66,NaN,NaN,1.82,0.074237,16.6,0.28,0.070589,15.1,NaN,0.053021,13.84,0.49,0.11048,16.04
19,288.3,1.29,0.058319,15.64,0.51,0.07897,15.16,0.61,NaN,NaN,1.97,0.074237,16.52,0.3,0.070686,15.1,0.21,0.053021,13.94,0.6,0.11043,16.02
19,288.34,1.49,0.059661,17.16,0.46,0.080028,16.1,0.78,NaN,NaN,1.86,0.075448,17.44,0.4,0.07093,15.86,0.22,0.054274,15.32,0.82,0.1118,17.1
19,288.38,1.48,0.061496,18.76,0.8,0.0807,16.86,0.9,0.082233,20.72,2.5,0.077429,19.32,0.35,0.071953,16.9,0.22,0.057023,18.48,1.11,0.11501,20.04
19,288.43,1.54,0.064213,21.6,0.49,0.083237,19.2,0.83,0.086476,25.3,2.55,0.081802,23.38,0.39,0.07414,19.5,0.32,0.061298,24.4,1.14,0.11938,23.68
19,288.47,1.57,0.070101,NaN,0.38,0.091913,27.04,0.97,0.088041,26.14,2.67,0.086333,27.6,0.36,0.076608,22.46,0.25,0.064213,28.46,1.21,0.12397,27.68
19,288.51,1.66,0.075931,NaN,0.55,0.10254,NaN,1.14,0.093605,32.86,2.79,0.090264,NaN,0.41,0.08022,25.52,0.28,0.066919,NaN,1.11,0.12813,NaN
19,288.55,1.78,0.074624,NaN,0.5,0.10623,NaN,1.2,0.096367,35.78,2.82,0.09149,NaN,0.43,0.082137,27.66,0.35,0.065494,NaN,1.07,0.12901,NaN
19,288.59,1.85,0.072731,NaN,0.77,0.10774,NaN,1.27,0.095432,35.38,2.66,0.091537,NaN,0.51,0.084477,NaN,0.28,0.064952,NaN,0.95,0.12778,NaN
19,288.63,1.86,0.069661,NaN,0.59,0.1042,NaN,1.06,0.09229,31.96,2.49,0.09116,NaN,0.49,0.085763,NaN,0.37,0.064213,31.54,0.81,0.12548,NaN
19,288.68,1.92,0.067752,27.88,0.53,0.098325,NaN,1.01,0.08913,28.7,2.73,0.08913,NaN,0.51,0.083428,NaN,0.25,0.061842,28.68,0.62,0.12344,29
19,288.72,1.75,0.066182,25.94,0.74,0.092431,29.1,0.94,0.086333,26.16,2.49,0.086381,30.58,0.42,0.07998,26.92,0.3,0.05976,25.86,0.54,0.12085,27.4
19,288.76,1.69,0.06372,23.52,0.66,0.08842,25.68,0.77,0.083475,23.72,2.46,0.082807,27.1,0.39,0.076608,24.14,0.21,0.057372,23.16,0.43,0.1179,25.14
19,288.8,1.61,0.062287,21.94,0.59,0.085525,23.26,0.78,0.081515,21.98,2.41,0.080652,24.68,0.38,0.074382,22.12,0.17,0.055775,21.26,0.35,0.11565,23.18
19,288.84,1.56,0.061644,20.92,0.55,0.083714,21.7,0.75,0.079836,20.92,1.95,0.078826,23.18,0.38,0.073072,20.86,0.23,0.055075,20,0.32,0.11416,21.94
19,288.88,1.54,0.060505,20.06,0.32,0.082663,20.5,0.78,0.079018,20.06,1.81,0.078104,22.14,0.35,0.072537,19.9,NaN,0.054274,18.94,0.28,0.11311,20.98
19,288.93,1.48,0.060505,19.44,0.78,0.081467,19.62,0.75,0.078104,19.4,2.01,0.076898,21.32,0.35,0.071856,19.22,0.17,0.054224,18.26,0.29,NaN,NaN
19,288.97,1.47,0.059263,18.74,0.63,0.080268,18.72,0.65,NaN,NaN,1.83,0.076077,20.56,0.36,0.071417,18.32,NaN,0.053271,17.32,0.33,0.11171,19.58
19,289.01,1.47,0.059015,18.5,0.39,0.079691,18.06,0.89,NaN,NaN,1.83,0.075496,20.04,0.33,0.070832,17.78,0.16,0.053021,16.82,0.32,0.11116,19.16
19,289.05,1.53,0.059015,18,1.54,0.079499,17.46,0.58,NaN,NaN,1.63,0.075399,19.44,0.37,0.070589,17.22,0.26,0.05292,16.26,0.32,0.11084,18.7
19,289.09,1.42,0.058965,17.6,NaN,0.078922,16.9,0.59,0.076415,17.5,1.8,0.074382,18.92,0.32,0.070491,16.72,NaN,0.052569,15.74,0.35,NaN,NaN
19,289.13,1.4,0.058617,17.4,0.78,0.078681,16.5,0.82,0.076173,17.3,1.62,0.074237,18.6,0.32,0.069661,16.38,0.21,0.052468,15.5,0.4,0.10989,17.94
19,289.18,1.33,0.058518,17.2,NaN,0.078489,16.18,0.55,0.076173,17.1,1.66,0.074237,18.3,0.29,0.069417,16.1,NaN,0.052418,15.22,0.43,0.1098,17.76
19,289.22,1.4,0.058418,17.1,0.44,0.078152,15.92,0.75,0.075931,17,2.36,0.074237,18.04,0.29,0.069368,15.86,0.13,0.052217,15.08,0.36,0.1097,17.6
19,289.26,1.35,0.058219,16.94,1.02,0.077911,15.6,0.69,NaN,NaN,2.25,0.074237,17.8,0.3,0.069368,15.6,NaN,0.052066,14.9,0.4,0.10961,17.4
19,289.3,1.36,0.05797,16.8,NaN,0.077766,15.3,1.05,0.07569,16.6,1.82,0.073946,17.6,0.3,0.069368,15.4,0.21,0.052217,14.64,0.48,0.10943,17.2
19,289.34,1.41,0.059015,17.82,0.36,0.078344,15.82,0.78,0.076656,17.6,1.8,0.074237,18.24,0.38,0.069417,15.86,0.18,0.053021,15.72,0.7,0.11025,17.94
19,289.38,1.44,0.060505,19.5,0.61,0.079355,16.74,0.69,0.080364,20.82,2.07,0.07685,20.36,0.34,0.070589,17.16,0.2,0.055775,18.94,1,0.1132,20.58
19,289.43,1.63,0.063128,21.84,0.34,0.081802,19.36,0.98,0.083571,24.12,2.42,0.080748,24.3,0.41,0.072829,19.8,0.23,0.059711,24.1,1.12,0.11628,23.38
19,289.47,1.7,0.06785,27.9,0.36,0.089886,26.7,0.81,0.08543,25.36,2.6,0.085144,28.52,0.35,0.074867,22.22,0.2,0.062634,28.24,1.14,0.12045,26.9
19,289.51,1.74,0.072196,NaN,0.53,0.098976,NaN,0.95,0.089177,29.68,2.63,0.088326,NaN,0.42,0.077911,25.02,0.21,0.064213,30.76,1.12,0.12357,29.7
19,289.55,1.8,0.072294,NaN,0.47,0.10439,NaN,0.99,0.092572,34.06,2.79,0.089792,NaN,0.44,0.080172,27.28,0.26,0.063769,31.26,1.13,0.12504,NaN
19,289.59,1.8,0.070393,NaN,0.56,0.10563,NaN,1.07,0.092384,34.3,2.91,0.089697,NaN,0.57,0.082807,NaN,0.19,0.063128,31.44,1.05,0.12384,NaN
19,289.63,1.84,0.067801,NaN,0.53,0.10305,NaN,1.16,0.089555,31.36,2.77,0.08861,NaN,0.53,0.083905,NaN,0.2,0.062584,30.64,0.77,0.1217,28.78
19,289.68,1.77,0.066182,27.08,0.71,0.096974,NaN,1.06,0.086856,28.22,2.38,0.08733,NaN,0.43,0.081946,NaN,0.24,0.060405,28.26,0.7,0.11933,27.4
19,289.72,1.78,0.064706,25.38,0.49,0.091631,29.12,0.95,0.084525,25.76,2.28,0.084763,30.22,0.48,0.079163,27.3,0.27,0.058518,25.68,0.71,0.11758,26.1
19,289.76,1.71,0.063078,23.54,0.57,0.087947,26,0.71,NaN,NaN,2.38,0.081419,27.1,0.41,0.075883,24.68,0.18,0.056674,23.4,0.6,NaN,NaN
19,289.8,1.62,0.061743,22.12,0.53,0.084716,23.58,0.78,0.080028,22.1,2.19,0.079211,24.84,0.39,0.073557,22.62,0.19,0.055175,21.52,0.55,0.11339,22.9
19,289.84,1.63,0.060653,21.2,0.71,0.083141,22.06,0.9,0.078585,21.24,1.99,0.07767,23.36,0.4,0.072391,21.36,0.16,0.054274,20.32,0.59,0.11239,21.78
19,289.88,1.53,0.059959,20.12,0.42,0.08161,20.58,0.69,0.077622,20.1,1.92,0.076753,22.18,0.38,0.071417,20.14,0.27,0.053221,18.94,0.52,0.1113,20.74
19,289.93,1.48,0.059065,19.4,0.54,0.080796,19.58,0.73,0.076656,19.4,1.87,0.075448,21.22,0.35,0.070637,19.22,0.22,0.053021,18.06,0.48,0.11034,19.92
19,289.97,1.45,0.059015,18.84,0.54,0.079884,18.78,0.63,0.075931,18.7,2.1,0.074818,20.48,0.35,0.070345,18.54,0.16,0.052569,17.36,0.53,0.10957,19.22
19,290.01,1.49,0.058468,18.42,0.39,0.079163,18.1,0.63,NaN,NaN,2.17,0.074237,19.9,0.3,0.06971,17.94,NaN,0.051865,16.8,0.55,0.10893,18.7
19,290.05,1.45,0.05792,18.08,0.57,0.078537,17.58,0.62,NaN,NaN,1.86,0.074237,19.36,0.32,0.069368,17.58,0.15,0.051765,16.4,0.54,0.10861,18.3
19,290.09,1.41,0.057621,17.6,0.64,0.077814,17,0.62,0.074964,17.5,1.56,0.073509,18.86,0.33,0.069368,17.02,0.2,0.051513,15.86,0.56,0.10829,17.9
19,290.13,1.33,0.057621,17.42,1.02,0.077959,16.64,0.64,0.074964,17.3,1.87,0.073023,18.5,0.3,0.069319,16.7,0.12,0.051513,15.6,0.48,0.10801,17.6
19,290.18,1.31,0.057522,17,0.48,0.077573,16.12,0.57,0.074479,16.9,1.81,0.072829,18.08,0.3,0.069172,16.26,NaN,0.051513,15.14,0.5,0.1076,17.2
19,290.22,1.37,0.057372,16.7,0.62,0.076994,15.66,0.67,0.073994,16.6,1.59,0.072488,17.7,0.31,0.068242,15.8,NaN,0.051513,14.7,0.5,0.1071,16.8
19,290.26,1.27,0.057223,16.4,NaN,0.076753,15.26,0.55,0.073751,16.3,1.39,0.071856,17.36,0.31,0.068046,15.5,NaN,0.051261,14.38,0.52,0.10692,16.52
19,290.3,1.35,0.057073,16.34,NaN,0.076656,15.12,0.74,0.073751,16.2,1.71,0.071807,17.2,0.36,0.067997,15.3,0.2,0.05111,14.26,0.68,0.10687,16.32
19,290.34,1.36,0.057771,17.52,NaN,0.077429,15.76,0.78,NaN,NaN,1.7,0.072974,17.92,0.34,0.068487,15.84,0.15,0.051765,15.4,0.9,0.10811,17.22
19,290.38,1.45,0.060058,19.38,0.36,0.078393,16.9,0.8,NaN,NaN,2.19,0.075448,20.3,0.37,0.06971,17.42,0.16,0.054925,18.98,1.24,0.1113,20.06
19,290.43,1.47,0.06204,21.82,0.46,0.082041,20.2,0.8,NaN,NaN,2.42,0.079836,24.44,0.4,0.071612,20,0.22,0.059065,24.58,1.22,0.11474,23.2
19,290.47,1.6,0.067948,NaN,0.28,0.089697,27.2,1.13,0.083905,25.5,2.91,0.084334,28.72,0.36,0.07414,22.56,0.31,0.062535,29.14,1.29,0.11956,27.38
19,290.51,1.78,0.07346,NaN,0.37,0.099115,NaN,0.91,0.088515,31.04,3.1,0.087615,NaN,0.38,0.077043,25.32,0.27,0.064312,NaN,1.27,0.12451,NaN
19,290.55,1.92,0.073363,NaN,0.36,0.10384,NaN,1.06,0.092901,35.72,3.16,0.088799,NaN,0.46,0.080028,28.28,0.26,0.064361,NaN,1.16,0.12601,NaN
19,290.59,2.14,0.071515,NaN,0.49,0.10453,NaN,0.93,0.092948,36.02,2.8,0.08861,NaN,0.48,0.082663,NaN,0.26,0.064213,NaN,1.05,NaN,NaN
19,290.63,1.98,0.067997,NaN,0.66,0.099301,NaN,0.78,0.089272,32.4,2.43,0.087046,NaN,0.43,0.08161,NaN,0.3,0.062782,NaN,0.95,0.12273,NaN
19,290.68,2.02,0.066428,NaN,0.54,0.095058,NaN,1.04,0.086903,29.48,2.23,0.085192,31.48,0.44,0.08022,NaN,0.23,0.060802,29.72,0.92,0.12054,29.7
19,290.72,2.08,0.065001,26.94,0.68,0.090688,29.1,0.85,0.084096,27.1,3.27,0.08338,29.8,0.41,0.077766,27.14,0.14,0.058518,27.2,0.91,0.11893,28.42
19,290.76,1.84,0.063276,24.88,0.4,0.087757,26.12,0.72,0.082137,25.04,2.18,0.080748,26.94,0.4,0.075206,24.82,0.2,0.056874,24.62,0.76,0.11601,26.4
19,290.8,1.77,0.061991,23.24,0.43,0.085287,24,0.61,0.080028,23.1,2.12,0.078344,24.92,0.4,0.073217,23,NaN,0.055225,22.42,0.67,0.11348,24.5
19,290.84,1.65,0.060753,22.14,0.49,0.083284,22.46,0.5,NaN,NaN,2.18,0.076946,23.56,0.45,0.071904,21.68,NaN,0.054124,20.92,0.57,0.11193,23.02
19,290.88,1.65,0.060505,21.38,0.57,0.082328,21.4,0.6,0.07738,21,2.04,0.076415,22.6,0.35,0.071174,20.8,0.24,0.053071,19.88,0.51,0.11075,22.02
19,290.93,1.58,0.059562,20.56,0.4,0.081275,20.34,0.69,0.076656,20.2,2.11,0.075448,21.72,0.36,0.070345,19.94,0.18,0.053021,18.86,0.51,0.10975,21.12
19,290.97,1.57,0.059015,19.9,0.43,0.080364,19.52,0.75,NaN,NaN,2.02,0.074721,21.06,0.32,0.070393,19.28,NaN,0.052569,18.14,0.43,0.10897,20.42
19,291.01,1.51,0.058418,18.9,0.49,0.079307,18.52,0.69,0.074964,18.7,1.8,0.074237,20.24,0.36,0.069514,18.4,NaN,0.051664,17.08,0.45,0.10838,19.6
